id,title,facility,date,day,link,fee,isFree,price,category,location,lat,lng,tip
297,[경기/공연] 수요재즈플러스(5월),과천시민회관 3층 스테이지,2026-09-02 19:00 ~ 20:00,2,https://www.gcart.or.kr,무료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 3층 스테이지 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
298,[경기/공연] 과천시립소년소녀합창단 하모니시리즈4,과천시민회관 대극장,2026-11-21 17:00 ~ 18:30,21,https://www.gcart.or.kr,유료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
299,[경기/공연] 수요음감회(11월),과천시민회관 3층 스테이지,2026-11-18 19:00 ~ 20:00,18,https://www.gcart.or.kr,무료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 3층 스테이지 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
300,[서울/공연] 과천시립교향악단 콘서트시리즈6,예술의전당,2026-11-11 19:30 ~ 21:00,11,https://www.gcart.or.kr,유료,True,0,공연,서울특별시 서초구 남부순환로 2406,37.4803,127.0141,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
301,[경기/공연] 과천시립교향악단 슈퍼스쿨 콘서트시리즈3,과천시민회관 대극장,2026-11-07 17:00 ~ 18:00,7,https://www.gcart.or.kr,무료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
302,[경기/공연] 수요재즈플러스(11월),과천시민회관 3층 스테이지,2026-11-04 19:00 ~ 20:00,4,https://www.gcart.or.kr,무료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 3층 스테이지 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
303,[경기/공연] 과천시립교향악단 슈퍼스쿨 콘서트시리즈2,과천시민회관 대극장,2026-09-01 11:00 ~ 12:00,1,https://www.gcart.or.kr,무료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
304,[경기/공연] 2026 우리동네 합창축제,과천시민회관 대극장,2026-08-21 19:30 ~ 21:00,21,https://www.gcart.or.kr,무료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
305,[경기/공연] 긴긴밤,과천시민회관 소극장,2026-08-08 15:00 ~ 16:10,8,https://www.gcart.or.kr,유료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 소극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
306,[경기/공연] 재즈로 푸른 밤 저 별 아래 2,과천시민회관 소극장,2026-08-01 17:00 ~ 18:30,1,https://www.gcart.or.kr,유료,True,0,공연,경기도 과천시 통영로 5,37.4282,126.9891,과천시민회관 소극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
307,[서울/공연] 강서아트리움 기획공연 <그림자 인형극>,강서아트리움,2026-11-28 15:00 ~ 16:30,28,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
308,[서울/공연] 강서아트리움 기획공연 <재즈in강서>,강서아트리움,2026-11-07 15:00 ~ 16:30,7,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
309,[서울/전시] 겸재 내일의 작가 공모전&수상자 전,겸재정선미술관 1층,2026-10-30 10:00 ~ 18:00,30,https://culture.gangseo.seoul.kr,유료,True,0,전시,서울특별시 강서구 양천로47길 36,37.5722,126.8387,겸재정선미술관 1층 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
310,[서울/공연] 강서아트리움 기획공연 <낭독극장>,강서아트리움,2026-10-17 15:00 ~ 16:30,17,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
311,[서울/전시] 허준축제 기념 특별전<동의보감 속 K-뷰티>,허준박물관,2026-10-08 10:00 ~ 18:00,8,https://culture.gangseo.seoul.kr,유료,True,0,전시,서울특별시 강서구 허준로 87,37.5679,126.8510,허준박물관 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
312,[서울/공연] 강서아트리움 기획공연 <라디오페라>,강서아트리움,2026-09-12 15:00 ~ 16:30,12,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
313,[서울/전시] 허준박물관 제17회 건강의학교실,허준박물관,2026-09-03 10:00 ~ 18:00,3,https://culture.gangseo.seoul.kr,유료,True,0,전시,서울특별시 강서구 허준로 87,37.5679,126.8510,허준박물관 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
314,[서울/전시] 겸재정선미술관 기획전 Ⅱ <유근택 개인전>,겸재정선미술관 1층,2026-08-04 10:00 ~ 18:00,4,https://culture.gangseo.seoul.kr,유료,True,0,전시,서울특별시 강서구 양천로47길 36,37.5722,126.8387,겸재정선미술관 1층 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
315,[서울/공연] 강서아트리움 기획공연 <역사콘서트>,강서아트리움,2026-08-16 15:00 ~ 16:30,16,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
316,[서울/공연] 강서아트리움 기획공연 <뮤지컬 갈라 콘서트>,강서아트리움,2026-07-18 15:00 ~ 16:30,18,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
317,[서울/공연] 강서아트리움 기획공연 <송년음악회>,강서아트리움,2026-12-20 15:00 ~ 16:30,20,https://culture.gangseo.seoul.kr,유료,True,0,공연,서울특별시 강서구 가로공원로 195,37.5369,126.8377,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
318,[서울/전시] 박물관문화향연,국립중앙박물관 대강당,2026-10-31 15:00 ~ 16:00,31,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409132429033100&page=1,무료,True,0,전시,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 대강당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
319,[서울/전시] 박물관문화향연,국립중앙박물관 열린마당,2026-10-24 15:00 ~ 16:00,24,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409132347844100&page=1,무료,True,0,전시,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 열린마당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
320,[서울/전시] 박물관문화향연,국립중앙박물관 대강당,2026-10-17 15:00 ~ 16:00,17,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409132300966100&page=1,무료,True,0,전시,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 대강당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
321,[서울/공연] 박물관문화향연,국립중앙박물관 대강당,2026-10-03 15:00 ~ 16:00,3,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409132210345100&page=1,무료,True,0,공연,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 대강당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
322,[서울/전시] 박물관문화향연,국립중앙박물관 열린마당,2026-09-05 15:00 ~ 16:00,5,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409132118571100&page=1,무료,True,0,전시,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 열린마당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
323,[서울/공연] 박물관문화향연,국립중앙박물관 열린마당,2026-08-15 17:00 ~ 18:00,15,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409132007339100&page=1,무료,True,0,공연,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 열린마당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
324,[서울/공연] 박물관문화향연,국립중앙박물관 대강당,2026-08-08 15:00 ~ 16:00,8,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409131920850100&page=1,무료,True,0,공연,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 대강당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
325,[서울/공연] 박물관문화향연,국립중앙박물관 대강당,2026-07-25 15:00 ~ 16:00,25,https://www.nmf.or.kr/user/performance/month_view.do?show_id=S20260409131818916100&page=1,무료,True,0,공연,서울특별시 용산구 서빙고로 137,37.5665,126.9780,국립중앙박물관 대강당 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
326,[서울/공연] 2026 꿈의 댄스팀 정기공연 관악 으라차찬,관악아트홀 공연장,2026-11-28 15:00 ~ 17:00,28,https://gfac.or.kr/,무료,True,0,공연,서울특별시 관악구 신림로3길 35,37.4676,126.9449,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
327,[경기/공연] 찾아가는 우리마을 음악회,산본 로데오거리,2026-10-17 19:00 ~ 21:40,17,https://www.gunpo.go.kr,무료,True,0,공연,경기도 군포시 산본로323번길 16-20,37.3597,126.9317,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
328,[경기/공연] [SAC ON SCREEN] 늙은부부이야기,리멤버 1910,2026-10-28 14:00 ~ 16:00,28,https://www.nyj.go.kr/culture,무료,True,0,공연,경기도 남양주시 경춘로 946,37.6328,127.2067,리멤버 1910 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
329,[경기/공연] [SAC ON SCREEN] 병동소녀는 집으로 돌아가지 않는다,리멤버 1910,2026-09-30 14:00 ~ 16:00,30,https://www.nyj.go.kr/culture,무료,True,0,공연,경기도 남양주시 경춘로 946,37.6328,127.2067,리멤버 1910 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
330,[경기/공연] [SAC ON SCREEN] 봉장취,리멤버 1910,2026-08-26 14:00 ~ 16:00,26,https://www.nyj.go.kr/culture,무료,True,0,공연,경기도 남양주시 경춘로 946,37.6328,127.2067,리멤버 1910 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
331,[경기/공연] [SAC ON SCREEN] 안중근 천국에서의 춤,리멤버 1910,2026-07-29 14:00 ~ 16:00,29,https://www.nyj.go.kr/culture,무료,True,0,공연,경기도 남양주시 경춘로 946,37.6328,127.2067,리멤버 1910 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
332,[경기/공연] 마티네 콘서트 시리즈<11시 클래식 수다>,다산아트홀,2026-11-18 11:00 ~ 12:30,18,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
333,[경기/공연] 노크초이스(NOK Choice),다산아트홀,2026-10-31 17:00 ~ 18:00,31,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,다산아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
334,[경기/공연] 마티네 콘서트 시리즈<11시 클래식 수다>,다산아트홀,2026-10-21 11:00 ~ 12:30,21,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
335,[경기/공연] 리코더 왕국의 신나는 음악여행,다산아트홀,2026-09-30 19:30 ~ 20:40,30,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,다산아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
336,[경기/공연] 뮤지컬 <다산 물 위의 별>,다산아트홀,2026-09-12 14:00 ~ 15:40,12,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,다산아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
337,[경기/전시] 가족오페라 <마술피리>,다산아트홀,2026-09-05 17:00 ~ 18:30,5,https://nyjcf.or.kr,유료,True,0,전시,경기도 남양주시 다산중앙로 7,37.6139,127.1555,다산아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
338,[경기/공연] 마티네 콘서트 시리즈<11시 클래식 수다>,다산아트홀,2026-09-02 11:00 ~ 12:30,2,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
339,[경기/공연] 마티네 콘서트 시리즈<11시 클래식 수다>,다산아트홀,2026-07-22 11:00 ~ 12:30,22,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
340,[경기/공연] 연극 동백당,다산아트홀,2026-07-18 14:00 ~ 16:40,18,https://nyjcf.or.kr,유료,True,0,공연,경기도 남양주시 다산중앙로 7,37.6139,127.1555,다산아트홀 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
341,[경기/공연] [SAC ON SCREEN] 여자만세,리멤버 1910,2026-11-25 14:00 ~ 16:00,25,https://www.nyj.go.kr/culture,무료,True,0,공연,경기도 남양주시 경춘로 946,37.6328,127.2067,리멤버 1910 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
342,[경기/공연] 뮤지컬 <빨래>,남부문화예술회관 대극장,2026-12-19 14:00 ~ 16:00,19,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 중앙로 277,36.9911,127.1141,남부문화예술회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
343,[경기/공연] 미녀와야수(인천시티발레단),서부문화예술회관 대극장,2026-12-11 19:30 ~ 21:30,11,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 안중읍 서동대로 1531,36.9901,126.9201,서부문화예술회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
344,[경기/공연] 오페라 스타파티 <돈죠반니의 초대>,남부문화예술회관 대극장,2026-11-27 19:30 ~ 21:30,27,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 중앙로 277,36.9911,127.1141,남부문화예술회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
345,[경기/공연] 평택시문화재단  - 마티네콘서트 (5회차),북부문화예술회관 소극장,2026-11-11 11:00 ~ 12:00,11,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 경기대로 1366,37.0658,127.0651,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
346,"[경기/공연] 두 명의 작곡가, 여덟 개의 계절",남부문화예술회관 대극장,2026-11-06 19:30 ~ 21:00,6,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 중앙로 277,36.9911,127.1141,남부문화예술회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
347,[경기/전시] 2026 평택시문화재단 기획전시 《평택아트브릿지》,평택남부문예회관(전시실),2026-10-27 10:00 ~ 18:00,27,https://www.pccf.or.kr,무료,True,0,전시,경기도 평택시 중앙로 277,36.9911,127.1141,평택남부문예회관(전시실) 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
348,[경기/공연] 손열음 피아노 리사이틀,남부문화예술회관 대극장,2026-10-23 19:30 ~ 21:30,23,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 중앙로 277,36.9911,127.1141,남부문화예술회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
349,[경기/공연] 평택시문화재단  - 마티네콘서트 (4회차),북부문화예술회관 소극장,2026-10-07 11:00 ~ 12:00,7,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 경기대로 1366,37.0658,127.0651,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
350,[경기/공연] 평택시문화재단  - 마티네콘서트 (3회차),북부문화예술회관 소극장,2026-09-09 11:00 ~ 12:00,9,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 경기대로 1366,37.0658,127.0651,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
351,[경기/공연] 아시테지 어린이 해외 공연 초청 <Grand Soft Day>,북부문화예술회관 소극장,2026-08-01 19:30 ~ 20:20,1,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 경기대로 1366,37.0658,127.0651,명품 클래식/인디 음파를 도청 장치 없이 고막에 직접 완벽 저장하십시오. 귀가 호강하는 최고의 공짜 문화 침투 루트입니다.
352,[경기/전시] 2026 PCCF×ACC 협업 어린이 체험전시 《아시아 이야기 꾸러미》,평택남부문예회관(전시실),2026-07-30 10:00 ~ 18:00,30,https://www.pccf.or.kr,무료,True,0,전시,경기도 평택시 중앙로 277,36.9911,127.1141,공방 공작원의 지시에 따라 정밀한 나만의 전리품을 제작하십시오. 손재주를 발휘해 고급 굿즈를 합법적으로 탈취할 절호의 기회입니다.
353,[경기/공연] 귀곡산장(어쿠스틱앙상블제비),남부문화예술회관 대극장,2026-07-24 19:30 ~ 21:00,24,https://nol.interpark.com/ticket,유료,True,0,공연,경기도 평택시 중앙로 277,36.9911,127.1141,남부문화예술회관 대극장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
354,[경기/체험] 여주오곡나루축제,여주 신륵사관광지 일원,2026-10-23 ~ 2026-10-25,23,https://www.yjfestival.or.kr/,무료,True,0,체험,경기도 여주시 신륵사길 7,37.3000,127.6567,여주 신륵사관광지 일원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
355,[서울/공연] 강동선사문화축제,서울 암사동 유적,2026-10-16 ~ 2026-10-18,16,https://www.gdsunsa.com/,무료,True,0,공연,서울특별시 강동구 올림픽로 875 (암사동),37.5599,127.1308,서울 암사동 유적 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
356,[인천/공연] 인천펜타포트 락 페스티벌,송도달빛축제공원,2026-07-31 ~ 2026-08-02,31,https://pentaport.co.kr/,무료,True,0,공연,인천광역시 연수구 센트럴로 350 (송도동),37.4079,126.6325,송도달빛축제공원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
357,[인천/공연] 부평풍물대축제,부평역+부평대로 & 부평 일대,2026-10-02 ~ 2026-10-04,2,https://portal.icbp.go.kr/bpf/,무료,True,0,공연,인천광역시 부평구 부평대로 34-1 (부평동),37.4944,126.7230,부평역+부평대로 & 부평 일대 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
358,[경기/공연] 안성맞춤 남사당 바우덕이축제,안성맞춤랜드 및 안성천 일원,2026-10-02 ~ 2026-10-05,2,https://www.anseong.go.kr/festival,무료,True,0,공연,경기도 안성시 보개면 남사당로 198,37.0328,127.3078,안성맞춤랜드 및 안성천 일원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
359,[경기/공연] 수원화성문화제,수원화성 일원,2026-10-04 ~ 2026-10-11,4,https://shfestival.com,무료,True,0,공연,경기도 수원시 팔달구 정조로 825 (남창동) 행궁광장,37.2819,127.0137,수원화성 일원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
360,[경기/전시] 부천국제만화축제,한국만화박물관 및 한국만화영상진흥원 일원,2026-09-18 ~ 2026-09-20,18,https://www.bicof.com,무료,True,0,전시,경기도 부천시 원미구 길주로 1 (상동),37.5129,126.7487,한국만화박물관 및 한국만화영상진흥원 일원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
361,[경기/공연] 포은문화제,정몽주 묘역,2026-10-10 ~ 2026-10-11,10,http://www.ycc50.org/,무료,True,0,공연,경기도 용인시 처인구 중부대로 1199,37.2409,127.1780,정몽주 묘역 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
362,[경기/공연] 용인시민의 날 연계 축제 행사,용인미르스타디움,2026-10-03 ~ 2026-10-04,3,https://www.yongin.go.kr,무료,True,0,공연,경기도 용인시 처인구 중부대로 1199,37.2409,127.1780,용인미르스타디움 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
363,[경기/공연] 처인성문화제,처인성 일원,2026-09-12 ~ 2026-09-13,12,http://www.ycc50.org/,무료,True,0,공연,경기도 용인시 처인구 중부대로 1199,37.2409,127.1780,처인성 일원 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
364,[경기/공연] 제26회 복사골청소년예술제,잔디광장,2026-10-11 ~ 2026-10-11,11,https://artbucheon.com,무료,True,0,공연,경기도 부천시 소사구 경인로92번길33,37.2752,127.0095,잔디광장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
365,[경기/공연] 제18회 시민어울림한마당,잔디광장,2026-10-10 ~ 2026-10-10,10,https://artbucheon.com,무료,True,0,공연,경기도 부천시 소사구 경인로92번길33,37.2752,127.0095,잔디광장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
366,[인천/공연] 크리스마스 문화축제,연수구청 한마음광장,2026-11-27 ~ 2027-01-20,27,https://www.yeonsu.go.kr/tour/festival/christmas/info.asp,무료,True,0,공연,인천광역시 연수구 원인재로 115,37.4095,126.6783,연수구청 한마음광장 현장의 감시카메라 사각지대에 차분히 포지셔닝하여 작전을 개시하십시오. 사냥꾼 다운 날렵한 회피 및 복귀 요령을 숙지하세요.
